-2	0	-1	0	4	2	-2	-3	0	-1	7	-5	-1	4	-3	0	-1	0	3	0	0	-3	2	6	-4	-2	0	3	-4	3	3	-3	6	-5	1	3	-3	1	1	-1	-2	2	-9	11	4	-5	-6	2	2	3	-4	0	-4	0	5	1	4	-6	3	-2	-3	1	4	-11	-8	5	8	-16	7	4	10	-15	8	-14	19	7	-14	-11	0	-1	13	-1	0	0	3	-6	-3	4	2	-7	0	10	-10	9	0	-7	2	7	-4	6	-4	1	-4	-12	0	2	10	5	-7	1	3	4	-26	19	-2	9	-1	7	-17	20	-7	-10	9	-2	-4	0	2	-9	-1	11	-4	7	-3	-5	-27	26	8	-9	-2	4	1	-11	8	4	-3	5	-6	13	-23	4	6	3	-6	-1	15	-16	11	-11	16	-9	2	-9	-7	10	3	16	-19	0	3	-1	-11	1	15	6	17	-43	10	12	13	-13	5	-23	17	-4	-8	11	2	-13	6	-4	-4	5	6	-4	-7	3	7	-11	8	3	-8	6	-6	-10	29	-16	3	-1	3	-12	17	8	-6	0	-10	10	-3	4	2	-5	2	1	-4	-11	-5	26	5	-9	9	-27	15	-11	-2	-6	6	11	-3	1	-3	1	1	-11	17	-6	-4	0	2	7	-5	0	-1	-18	31	-26	23	-16	19	-30	9	-4	4	9	-2	-2	-8	7	-4	3	3	-5	1	0	-1	1	0	1	-3	0	4	-6	6	-1	-2	13	-6	-1	-3	15	-12	0	-13	1	9	20	-31	33	-38	17	-12	9	-15	14	18	-30	1	1	13	-11	16	-1	-7	-1	-7	-10	22	-14	11	-11	9	13	
187	175	224	226	236	183	180	171	179	176	157	162	200	213	173	205	153	179	221	201	221	206	199	181	232	222	229	180	175	161	156	161	162	171	162	145	215	208	221	220	224	210	224	180	221	281	237	309	228	260	221	277	233	255	179	173	135	118	132	111	104	83	110	212	298	398	489	488	509	527	490	439	448	552	612	435	383	543	693	515	553	540	545	551	714	458	399	515	444	476	462	462	431	539	550	569	497	451	497	471	598	512	477	520	508	511	452	527	585	742	579	729	710	1059	666	381	476	482	545	685	724	642	633	512	603	525	574	481	533	480	504	450	531	447	594	751	689	634	650	679	290	297	310	423	483	597	570	509	555	555	447	505	397	319	250	271	277	418	402	433	469	558	518	496	497	365	344	280	262	292	352	462	489	478	520	500	523	581	573	458	406	367	313	462	409	403	366	439	419	353	342	430	338	312	273	248	355	289	396	360	396	412	432	533	436	403	441	393	433	501	437	429	487	463	537	525	383	380	337	272	413	425	529	768	785	805	795	765	645	630	588	468	445	513	404	378	428	429	429	347	312	373	455	499	378	306	324	393	498	712	766	629	646	572	580	623	590	495	431	403	322	297	292	272	224	209	221	155	151	108	81	87	123	326	418	571	643	614	587	562	496	621	537	638	632	763	780	780	692	837	727	732	614	740	642	783	790	722	566	529	646	683	580	664	689	749	599	746	701	915	786	436	390	515	599	689	666	593	620	572	
